"","21_1","21_2","21_3","22_1","22_2","22_3","23_1","23_2","23_3","24_1","24_2","24_3","25_1","25_2","25_3","26_1","26_2","26_3","27_1","27_2","27_3","28_1","28_2","28_3","29_1","29_2","29_3","30_1","30_2","30_3","31_1","31_2","31_3","32_1","32_2","32_3","33_1","33_2","33_3","34_1","34_2","34_3","35_1","35_2","35_3","36_1","36_2","36_3"
"P19404",-1.08357805420399,-0.99241423684315,-0.805481825358397,-1.2636458493971,-1.25161679849811,-1.36786396236417,-1.05879075741329,-1.11546679986268,-0.966573102921297,-1.04958702333961,-0.8969175384185,-0.817366578642788,-0.817244400987524,-0.946754441116991,-0.840970268917896,-0.810839197451758,-0.742480327013065,-0.745538830030234,-0.845755202945798,-0.8721832187879,-0.980309194065379,-0.759477711405678,-0.698248240431337,-0.720499280140809,-0.847175237306349,-1.0038686288763,-0.808604569038506,-0.855328802373774,-1.05410453942565,-0.977676674098715,-0.833439118444896,-0.879854824802781,-0.906100041406779,-0.910885063823192,-1.06340866288984,-0.75596057207238,-0.805046669959892,-0.816833107065968,-0.822233245860808,-0.917153252047102,-0.904056855601809,-0.797746948540122,-0.432886002794289,-0.964919665948388,-0.51782647754402,-0.581058817491438,-0.820563525924533,-0.799440889488252
"P19525",-0.777711848962711,-0.67442943775096,-0.679146795680258,-1.04194589967136,-0.952656700569333,-0.8282565433135,-1.01009778166561,-0.957673193972601,-0.943994085171485,-0.868612236013479,-0.888873763137894,-0.876541412393975,-0.913359733105102,-0.93880937083612,-0.919124626131448,-0.725307944499216,-0.861985066291941,-0.850020646788142,-1.02575633713827,-0.913772322081518,-0.915530713291822,-0.681817537344258,-0.635493854572246,-0.760965208323198,-0.662074732411844,-0.907076953867158,-0.816593282799358,-0.807783870062556,-0.847789789594186,-0.955066001268286,-0.87075648265052,-0.988036795342875,-1.02920773485731,-0.699016895393043,-0.686401356898915,-0.754885290414964,-0.93642146449125,-0.86144554637004,-0.966030253004344,-0.762127332218685,-0.884874017208081,-0.869521894913296,-0.762658945097979,-0.990051938729971,-0.746468078853005,-0.769435593394074,-0.681399278044565,-0.70741101398508
"P19623",0.44748905994366,0.554639198106588,0.399028526771467,0.617651466953555,0.76075174694279,0.690241621337575,0.956318584699001,1.08130276431243,0.967439110068364,0.872910489073479,0.906287537668218,0.925261858170265,0.727631504262626,0.682565965413567,0.633320465236631,0.730025576834833,0.817457660176969,0.806459022051158,0.826691257593046,0.836735797358247,0.763585226593331,0.793563312587873,0.924145605782764,0.728139423329895,0.473861782155131,0.694488606098048,0.731207104306722,0.578379588670276,0.604048158741395,0.619155709190495,0.839344873328521,0.788593051537835,0.929968716788904,0.781400052620561,0.798748682943369,0.760608671155879,0.519707994875184,0.576982525359118,0.426057107455135,0.890626282873155,0.790426465418325,0.783536619048446,0.463272698674458,0.529098572147513,0.59102796261871,0.66228466257357,0.738451526259854,0.636807321817024
"P19784",-1.5786731972242,-1.59813976825141,-1.58369430987599,-1.46375079282332,-1.425794551441,-1.46137958892082,-1.31580165970729,-1.15593836596635,-1.09995403800335,-1.17210959940335,-0.882552077599319,-1.02452503126628,-1.13764178120549,-1.33781991978396,-1.10895680760657,-1.34963515426554,-1.52248653436322,-1.51772222169586,-1.35719367951422,-1.29526844432603,-1.33821738611827,-1.4448379040177,-1.65744289022475,-1.54791573564549,-0.951907167388767,-1.14146203304983,-1.13611917811163,-1.1980523081692,-1.09561969837326,-1.13102131862694,-1.21611193105003,-1.16575677416251,-1.10233049204426,-1.14051619386516,-1.2601857376544,-1.19523122044897,-1.50823519508354,-1.70958557975258,-1.58827928602419,-1.09742755853042,-1.18284887715406,-1.37380649018248,-1.53744115518982,-1.75705083308027,-1.86120246214798,-1.43120506875936,-1.65759412605032,-1.65436634204217
"P19793",-4.00172848574459,-4.80733252006013,NA,-4.71469272126506,NA,NA,-4.07325241660526,-4.74452314497859,-4.62667805594009,-3.89962937977405,-4.59904589601332,-4.7641134446219,-4.55667901718136,-4.64556651093905,-4.33418048096332,-5.21018501941789,-5.2326394552933,NA,-4.83793307558399,-5.51304320792367,-4.76595288479728,-4.46659474275688,-4.79092829761962,-4.82584416731935,-5.10031202446578,-4.57658126260588,NA,-4.8017289893436,-4.52810310154528,-5.1355879302613,-4.15767485391542,-4.68610679656971,-4.94983681832086,-4.1372347179319,-4.23944886258965,-4.57256115864349,-3.93528147255216,-4.7735034677508,-4.72165546254266,-4.61797602132335,-4.70059026643194,-4.81048968496161,NA,NA,NA,-6.77036984767452,NA,NA
"P19838",-2.52982019391275,-2.47383498851962,-2.38862890511726,-2.57512133145748,-2.59400891711317,NA,-2.38299201301202,-2.49162839147604,-2.62550436786106,-2.45024637629853,-2.47991020238703,-2.70132558395629,-2.14838189493649,-2.61575732146268,-2.65750585944627,-1.96659173973994,-2.23008874499421,-2.19600752507931,-2.08192290241004,-2.02944518773947,-3.16036502336907,-2.16373380381885,-2.39646574771913,-2.24968650747729,-2.32345847106031,-2.89373436475535,-2.91528637467989,-2.5589554156302,-2.31473530300858,-2.69031098073248,-2.39144283997721,-2.42939791536362,-2.29622055765915,-3.03277201256939,-2.88434161133835,-2.81968808799901,-2.59244168055239,-2.66576528162741,-2.76373328058559,-2.41510639235054,-2.29584928263529,-2.27766278577487,-2.28888198683914,-2.51606899241922,-2.98975261322422,-2.27989638244141,-3.02348168097787,-2.74382536793657
"P19971",-0.123018905279616,-0.119636287308848,-0.0943578121232597,-0.859062202578508,-1.03980549145946,-0.966404490931639,-0.896356220381287,-0.885599766904085,-0.864879750699631,-0.846695773121687,-0.849418569626832,-0.829593716513925,-0.582250708397405,-0.844336298735791,-0.857458063565852,-0.122714564195325,-0.360465087241362,-0.330958460558227,-0.897179422956287,-1.00684005745652,-0.940201307969115,0.0188989413805964,-0.0670334947555474,-0.077468553014802,-0.506388851909047,-0.710597307076889,-0.602492868837673,-0.794693564904599,-0.89315053869558,-0.841879529190436,-0.861768176552071,-0.815572163481083,-0.929348015453455,-0.273379992103287,-0.446447199838254,-0.397541039662719,-0.292217445868534,-0.257195221447621,-0.186403561432254,-0.702247948209778,-0.640514133185346,-0.698395905310282,-0.758797229755236,-1.07092742389751,-0.836450619534406,-0.177212680438785,-0.374187693220949,-0.304336616537235
"P20020",-0.808374417141313,-0.814813632687924,-0.717050641590558,-0.624136152953808,-0.547753138320441,-0.576585136221748,-0.896462244860309,-0.787230772701105,-0.694809459046453,-0.985281283366067,-0.718493500802976,-0.732807774689427,-0.670505054804828,-0.743800578978869,-0.620937285960463,-0.586040711692362,-0.58051721493073,-0.512204170102999,-0.443566384141824,-0.339414777732226,-0.441330436159552,-0.67809754016693,-0.717762513392034,-0.537532941277238,-0.712489069490405,-0.941091313740437,-0.729923613410358,-0.445520613150043,-0.554739952899457,-0.57466230164136,-0.786841815172592,-0.726837870020557,-0.767656933316988,-1.0003509842339,-0.915397974726541,-0.785464744719154,-0.549910219717064,-0.431889627731995,-0.328447181957377,-0.773616437491486,-0.801178993937451,-0.697191156107162,-0.66968791830847,-0.809607249766094,-0.586697093919039,-0.78833333866688,-0.747063225348326,-0.870584814883417
"P20042",-0.00340534134899723,0.0083516547473829,0.0669737632892915,0.0635135375728563,0.120549456276381,0.0501302840240654,0.0432282018705916,0.0946747891726761,0.0716879461033367,0.1099986253331,0.039480297963708,-0.0602358708548102,0.0232055191962957,-0.0502247756301439,-0.041661869827959,0.172721757084637,0.0204718551348434,0.10729591473989,0.255809946629878,0.278139297525596,0.15907646519189,0.170727194340741,0.096870946953133,0.0733726702594837,-0.140060055167132,-0.0592546583580473,-0.00313822104644984,0.0360159692812597,0.0546383240890316,-0.0295890216550421,0.194895631274563,0.14017516243413,0.124283967636083,0.12604325799245,-0.120292729948681,-0.0756253471352896,-0.106109187210361,-0.0335486092319397,0.091383686737991,-0.117616050492199,-0.0561153997014849,-0.0220070711095996,0.14212381298196,-0.0575180637857927,0.0585719291805542,0.108776181610298,-0.0242394392227564,-0.113563798275669
"P20073",1.27415205524534,1.18829058462545,1.1162757410713,1.06482697720099,0.910197521615812,0.964657861887086,1.08621235860258,0.97469996371409,1.0164347595088,1.06928824561154,0.899457775687006,1.09408069148552,1.09511370132113,0.978914059034765,0.819084533635754,0.965638893091564,0.763381912214502,0.748127323937377,0.996954203661638,0.751290360424048,0.760672505265422,1.0526073200799,1.104037467354,0.981808940049926,1.04949347250918,1.09752293804451,1.02653656536816,0.992901979726579,0.937848669895216,0.919366620403241,1.09686104957001,1.00748106281492,1.00947199899705,1.08406664434963,1.01797482664348,0.994094674151447,1.28351181358238,1.24093987694375,1.15917403961593,1.14842082703624,1.05478790372742,1.113090907315,1.13833994481534,0.909848280434643,0.970176928915999,0.976982521280365,0.976368408025337,0.881524596670707
"P20226",NA,-2.96239382280109,-2.55572048788965,NA,-2.44193512212324,-2.18443946905724,-3.42116062014856,-2.70481955144203,NA,-3.22774483870472,NA,-2.62682395011889,NA,NA,-2.0278373113093,NA,-2.13356271499568,-2.3250842657112,-2.42807620716953,-2.15123970824981,-2.62627371498923,-2.00214485996301,NA,-2.15030886600505,-2.28048676652864,-2.54480180532279,-2.41400743813874,NA,-2.32371463539435,NA,-2.90715070198366,-2.13470348428931,-2.21592299427969,-3.20698253481583,-2.94759759746401,-2.35790231988235,NA,-2.31518304858824,-2.36587940959553,-2.3319912259324,NA,NA,-2.91790406034612,NA,-2.81538146627869,-2.46529461449165,-2.39800724892367,-2.58591602355331
"P20290",0.345280564809297,0.599822828622517,0.784008547192683,0.889563201129899,0.98911772851973,1.1150971087959,1.07276251780274,1.25707044278862,1.3556099831429,1.01026452944399,1.25394420284498,1.26634435424757,1.08701881895318,1.07218176498454,1.05321062878229,1.30476261465528,1.45549535910516,1.52150900699406,0.948065783119135,1.04261985505946,0.922298820584422,1.18523549640441,1.31282266278942,1.35394669291427,0.644575943326544,0.880625790379221,0.790338384553498,0.739938331147494,0.898250779561381,0.965809643181638,0.840445105004197,0.933308391531116,1.0783830093049,0.779398499835783,0.947150875975015,1.0196446456918,0.162153039390292,0.357352490555036,0.459093284487159,0.833646807140638,1.0555612191228,1.12698446409827,0.907541146485739,0.973347558045651,1.27246381712407,1.16676199529093,1.17506445484171,1.24486603814965
"P20338",0.315754916777543,0.723685397487362,0.40391513674248,0.781321220377439,1.19453858980785,0.766125752744308,0.732316286655447,0.585288450077005,0.958649542809951,0.673159352216825,0.637033073917106,0.971627669680604,0.448301072120827,0.753159622234637,0.513266227640894,0.779314221123379,0.69325810111744,0.916144044335439,0.737567898840407,1.08902595200848,1.04372070742546,0.782764997859541,0.895897368560721,0.833652862468618,0.869103231655924,0.490059556695716,0.777899088038307,0.338656530956484,1.09319645304194,1.0788386327733,0.725212192421782,1.07099746468763,0.849245253169194,NA,0.534411237961006,0.897333979883253,0.91471126925148,1.12986306526539,1.01232073090614,1.09286559902904,0.907845762202534,1.05587342109474,0.937849899703391,0.383767405768047,0.930697996200227,0.751764744813915,0.576357509410681,0.972191561165303
"P20339",1.09396441433938,1.13736463614344,1.21292058788176,0.845424986681551,0.923056754178449,1.07790592158971,1.12571285932642,1.2331552624794,1.22253403054302,1.14412236359695,1.34640532005613,1.32683720692676,1.15393816305184,1.36337538492595,1.37723340824655,0.939691870178009,1.04704253484636,1.05136901079471,0.922429455077319,1.05008379572125,1.03932689423503,1.19385317940419,1.15863502695875,1.24152648656322,1.29185485002548,1.19731019584768,1.40528680577157,1.2296202247148,1.3814932005108,1.3291927217016,1.27250975527333,1.35032258794416,1.22235920771341,1.23773011079543,1.31751281619366,1.48444111363333,0.794856061642049,1.1752753469388,1.12830879155794,1.2825983477758,1.43255034683366,1.41483094360649,1.20374293495906,1.00496627969627,1.11400540339844,0.703008923725673,0.52123800410988,0.596790158114357
"P20340",1.5658162506413,1.29187672515629,1.10883513368148,1.37755774300603,1.10603906703626,1.23518322593675,1.24090857836081,1.16971659307443,1.03277709273451,1.24033266760993,0.919232327548744,0.952505953533296,0.984337447044264,0.981249403458457,0.89943556348999,0.979952025535832,0.693372011818367,0.788147194744013,1.24567640221353,1.12153160427642,1.1710074991034,0.971824956163448,0.969080238385311,0.896553703765769,1.03022132686273,1.32899576508544,1.14499400955787,1.10994744475376,1.15157914210771,1.27061648241543,1.23486059828607,1.1348394475488,1.15076558202299,1.34737263690722,1.23644457773315,1.05811938414236,1.69348267775937,1.54500619328848,1.54834049997573,1.35052452540586,1.18217327471389,1.13618750662694,1.13649937920864,1.03830271989205,1.00505905872177,0.885745279237433,0.957596131704749,0.815930613160927
"P20585",NA,-2.77044678566328,-1.93782268381885,-2.71498237317522,-2.52913836413064,-2.50814139011335,-2.3319179039341,-1.98356606164825,-2.0275397101018,NA,-2.14437638161939,-2.187574971759,-2.22451653896132,-1.91648026738919,-1.74508167301283,-2.40868720807499,-2.11363582631018,-2.1505861030764,-2.06295180076613,-1.89941386228189,-1.85558782708723,-2.0336571482347,-2.1305347200712,-2.12499061403198,-2.01275992918606,-2.48990280072702,-1.77769266930998,-2.36978772254389,-2.36017534846576,-1.82585931090381,-2.03268230361232,-2.37533469327253,-1.97031968381729,-2.39794469717436,-2.37311504516901,-2.21800693267611,NA,-2.20158396330424,-2.35324303985876,-2.08488297075421,-1.88124979462651,-1.86505024943844,-3.90057057371652,NA,NA,NA,NA,NA
"P20591",-0.517355750200765,-0.468245695409763,-0.428402746403388,NA,NA,NA,NA,NA,-2.62905557955185,-2.31770039245891,-2.77722276601225,-2.71363644843554,-2.47402331888629,-2.5117824670071,-2.58621618913973,-1.72285703921445,-1.71939472433849,-1.7051426154916,NA,NA,NA,-0.893167368582585,-1.15914309547745,-0.982331576531099,-1.38960614833622,-1.59984552656404,-1.40327747782564,-1.91430127237022,-1.68474025135463,-1.75688691571135,-1.80207114131449,-2.0019424305577,-1.85177801175328,-0.763797061827879,-0.970593554906478,-0.90272499026011,-0.56124168206825,-0.512023499246558,-0.468435718081787,-1.82776215259201,-2.0707811927923,-2.24350958352467,-2.16979842752717,-2.22506465263589,-2.29894502245825,-1.03276636693069,-1.16210533849455,-1.34465859820903
"P20618",0.106024929443203,0.0855087326927433,-0.163291685860107,-0.235765155535652,-0.196991998226793,-0.298896299875689,0.195950808107589,0.0173593705300458,0.122883773560985,0.152553766252838,0.0613959915519632,0.107674674040477,0.0785276925676859,-0.0144955835484279,0.0761157933992326,0.109765481270492,-0.059438251328825,0.056073341839391,-0.270409465698057,-0.235371892355158,-0.365420466895965,0.0612959713590662,0.042556974113118,-0.0559477861201415,-0.023467424606963,0.144452416731699,0.0627963873473714,-0.0626372962790602,-0.117705127617578,-0.158440379176695,-0.00651691804107023,-0.156869256736568,-0.0754599308368388,0.22070823161299,0.122358340764766,0.120089289509467,-0.1670164141044,-0.290516396708214,-0.354980941519724,0.171177646377326,0.0216474820892148,0.0402406675788948,-0.12475931201611,-0.19709853684378,-0.171198601562976,-0.090788604533122,-0.0284919537942182,-0.0974209902480537
"P20645",-1.02117529020344,-0.976362930943244,-1.25045307826823,-0.744380038708886,-1.31388499625234,-0.717549484899113,-0.823054544163124,-0.80314455011707,-0.879116677582246,-0.559399354303545,-1.16367058764087,-0.884394851109725,-1.10001013275806,-1.12286832264641,-0.914174115129361,-1.29307846902591,-1.56104772479108,-0.960474143275581,-0.968630925754809,-1.21243613837348,-1.19080369320823,-0.91742484691626,-1.13422226088131,-1.08351921677642,-0.868992486846799,-0.581484558283349,-0.950834087987721,-0.760292418898639,-1.00762659449092,-0.767261708537633,-0.758325186079519,-0.8498048499031,-0.820191549830584,-0.706563751950423,-0.696699604798413,-0.93392919831557,-0.920608378804951,-1.15110267121849,-1.18396027924143,-0.78731529720763,-0.817564262589615,-0.915897437501908,-1.06810029516435,-0.855916305097731,-0.836675479855303,-1.63683321275958,-1.20260947562003,-1.67153497041762
"P20674",-0.796128200303629,-0.823308494525553,-0.713935843483118,-1.45811684623902,-1.13870467208729,-1.24140210576848,-1.54382053019899,-1.51216992430286,-1.44957589918696,NA,-1.48078529123865,-1.2529892764878,-0.399640147431105,-0.561094730475361,-0.534489090764335,-0.0626832117247093,-0.00943852776603859,-0.0699768898331251,-0.390953844813918,-0.470001445174801,-0.112049788240046,-0.00929207773049132,-0.0595346854498415,0.0322918857837952,-1.50607059103094,-1.21326757621888,-0.944291036415176,-1.11248300410267,-1.20549597591989,-1.10906523484175,-0.964581665425976,-1.01179039881099,-0.929366522910356,-1.37365891353593,-1.54578779120714,-1.34308809903872,2.22174284378833,2.16477238330677,2.2368797658702,-0.743518265774402,-0.900628661008759,-0.790149591953889,-0.400394703720609,-0.196094395209709,-0.197550997735224,-1.27255592474226,-0.110000497776372,-0.97969918037538
"P20700",0.816065015105186,0.915903842209793,0.973519878166358,0.638838506061926,0.647547376780716,0.609146250780311,0.570910543068544,0.5746377112182,0.72820066476272,0.552075240760385,0.763057842699984,0.677722577357725,0.855334595751314,0.836850916859532,0.844084144459875,0.901569923296835,0.868382310959029,0.810928687889287,0.495359387388689,0.590823588666627,0.625878563605166,0.800687530488039,0.746301455484422,0.836803799147511,0.936700475243223,0.79789551225193,0.903889459842537,0.756706045118869,0.71371467900131,0.729686698461398,0.571460561984106,0.634358493589891,0.604311940308183,0.673743364286779,0.709131191273092,0.893726654032342,0.634583480020093,0.699940636326008,0.667901801904096,0.751997702426181,0.794297424179009,0.813090637928521,0.912873943105307,0.745866153811473,0.790597775527446,0.784549299279509,0.785053450770935,0.798782466787369
"P20810",0.318255739113472,0.436164151789766,0.502732848903337,0.304261044463992,0.268628626909117,0.250952893833206,0.103975206204963,0.214186086236227,0.214902978748532,0.148136685949945,0.289348136558839,0.0846958110146313,0.551895670516483,0.562018608525532,0.538247816086842,0.620066493137636,0.445254216945757,0.541927982088718,0.561241281633985,0.532866007583563,0.53270523709645,0.568826726652037,0.443403557374223,0.556548366534041,0.507118540193591,0.167982795723436,0.340677215015381,0.692520580395642,0.550910145075084,0.612380606219773,0.446777687899721,0.415989157088842,0.339522779132536,0.402731140163211,0.324952765311598,0.520134454617144,0.525373069924016,0.670056120409039,0.500511891253266,0.428920081097871,0.548847529412133,0.462286341982989,0.76391595286567,0.329842556079668,0.556975752303744,0.700496857372445,0.32421969242835,0.566786034463119
"P20839",-0.355852427254533,-0.345420681986705,-0.431632298066821,-0.0495630682431959,-0.183087181238159,-0.104250420068246,0.199899344906763,0.168818407089499,0.196824698626485,0.197664482212699,0.0445997247869153,0.173690253270973,0.123226064954136,-0.0512194200212586,0.0691578383867581,-0.0108725137050336,0.072300082408527,0.0765132039872828,-0.165574111518897,-0.190921350249371,-0.241382527029435,0.18516029439672,0.0247825203189102,0.0359357217944655,-0.201572633891038,-0.264931706464315,-0.169073781695972,-0.22358674910713,-0.141725783251257,-0.143746463027504,0.0982381873599474,-0.00129561025374709,0.0242357292698925,-0.12022707091209,-0.148529238466383,-0.0986375678280448,-0.61660817830157,-0.578168173918209,-0.640578702307944,0.0145343310308758,-0.0935350054519051,0.00883315211580183,-0.0652547616833213,-0.139363926681293,0.027729576615754,0.143600571666681,0.0228270294813147,-0.107002910596783
"P20936",-1.25022736877315,-1.34575169653819,-1.29602834404528,-1.57672149062642,-1.63458902051148,-1.64669041289528,-1.35669205746482,-1.3792498029038,-1.25397689897954,-1.27211171835939,-1.28176452086571,-1.23469319675575,-1.41690054334486,-1.3315240346785,-1.4160516382994,-1.52995364145081,-1.46399038641125,-1.46238567383929,-1.80343053799514,-1.82573835337861,-1.915783082111,-1.3397422922431,-1.22979524271641,-1.32392221388553,-1.20145954506552,-1.10718036558929,-1.22802758263228,-1.21203311835274,-1.23347824356793,-1.22671129742569,-1.21718764411318,-1.22280041954483,-1.31014324720698,-1.0365134276962,-1.08295061790828,-1.06260818820943,-1.32871780203341,-1.20864448869898,-1.27421502843211,-1.34625256323416,-1.26523405907272,-1.25534787362697,-2.00291853540794,-1.87602343390752,-1.54066310991949,-2.2565773477456,-1.80894585173036,-1.97532467556265
"P21108",0.721668523783272,0.640556388937691,0.885197623286743,0.671016886550534,0.650224208155311,0.560532196342478,0.99064411493312,1.03514613600681,1.02224709401021,0.785942410003673,0.770341987372591,0.814473373901196,0.952597084593366,0.802306424403008,0.5802428033418,1.26098734961765,1.00617530096204,0.895552662117947,1.0084344112791,0.696428053501379,0.706260210447246,0.945194343056428,0.798993483400505,0.771715059308521,0.835695116616978,0.507704675475532,0.797902414090023,0.841316485951951,0.656486528324434,0.669447813843335,0.435853922381918,0.491180952493442,0.835329448799728,0.67429071055556,0.746889765756235,0.923249952835782,0.828679860009964,0.342519551522838,0.546387162705511,0.68641083067993,0.763862143401834,0.639043437723069,1.26920303512267,0.969596443723763,1.02042202760424,1.2807213124474,1.14381551855358,1.25072686437827
"P21127",-2.21531508154831,-1.96448100081593,-1.818222225386,-2.0717413079382,-1.79399204791712,-1.98475748097612,-1.97858200087731,-1.73476602695853,-1.59087361556041,-1.75456884210337,-1.39364058931201,-1.47299628358647,-1.66397117395293,-1.5442811786368,-1.66290292919353,-1.77971326555454,-1.77245747063641,-1.61789544677321,-2.07236128801815,-1.69726038067658,-1.74155835659427,-1.86934884696345,-1.80324662574251,-1.64522112786663,-1.75466531715635,-1.66329960131633,-1.60883628171942,-1.75325164372569,-1.67123006482005,-1.59498086799566,-1.86142948128501,-1.62499761068422,-1.58012020915922,-1.89645164540759,-1.78722896786156,-1.57751590280396,-2.25641727590144,-1.99089439103792,-1.97621408781847,-1.80073308713576,-1.60265043480003,-1.7297487214448,-1.66080030772781,-2.07845986153738,-1.88989013564912,-1.92149068172398,-1.90591532028828,-1.78880738610098
"P21266",-2.50312851240504,-2.67077219729512,-2.88231498786287,-1.93177587368414,-1.72719915352169,-2.09373449219044,-2.317269444918,-2.64328916407235,-2.18984659903842,-2.04237419125913,-2.19522359920227,-2.40096547764852,-2.55694942603162,-2.70988849014174,-2.54135394693032,-2.86762969524757,-3.27899987671333,-2.89820791083367,-1.71822150033603,-1.68015370783515,-1.57972435415336,-2.74781009025976,-2.90664302765983,-2.76770227847171,-2.46698959840324,-2.4629891756646,-2.67356001755328,-2.05768566241758,-2.12619814521182,-2.28862996257829,-1.82110658909285,-2.36536791556651,-2.13864772862362,-2.30033703627161,-2.40227353769038,-2.23513826933716,-1.43392296505648,-1.62161207689797,-1.53837350397914,-1.8722268739346,-2.36664890749176,-2.45908133786157,-2.55929601621382,-3.13381953670862,-2.30990786014671,-2.75715100888729,-2.41819168761808,NA
"P21281",-0.0610387992433168,-0.165577337781774,-0.0361653167180373,-0.268986818195043,-0.390376871120518,-0.414458585632847,-0.217003189906092,-0.343979443641692,-0.478970921137163,-0.295727701252429,-0.312598523987223,-0.261116307741053,-0.347118383046029,-0.351804718456211,-0.391893404711005,-0.377880942024744,-0.486044198306472,-0.431045020095385,-0.130606834632403,-0.501417693736645,-0.579721636131735,-0.247386817957613,-0.306899403082232,-0.478277214651253,-0.407601917807487,-0.317302456761731,-0.279501835531175,-0.321700758721267,-0.350330325746199,-0.385513973577612,-0.175359993113083,-0.383548012444173,-0.458198035861041,-0.162430648090558,-0.381974414105213,-0.372853738338435,-0.0470132588733333,-0.0698054910342211,0.0119333319244953,-0.0835224684748708,-0.276263068478338,-0.259898789041107,-0.127407970737517,-0.392317358313129,-0.155205448900107,-0.184897462618851,-0.120562612840405,-0.0741208738422904
"P21283",-0.305953146037636,-0.402350798181254,-0.323767238261014,-0.584877489464762,-0.602509295303213,-0.700487438961382,-0.388389908228906,-0.392909185595267,-0.375209976625828,-0.508984678512518,-0.403400896817626,-0.433962828104212,-0.382776822947022,-0.426404150247435,-0.419321307200912,-0.444565941660465,-0.547340233694941,-0.382635966375854,-0.604981617127629,-0.700560346238437,-0.638422346248886,-0.371936288615531,-0.377143573086472,-0.358557571076854,-0.380840819242604,-0.345371798079954,-0.463389098219543,-0.449590343641984,-0.479635923623764,-0.341308049720489,-0.334295980730244,-0.366350343654743,-0.347195569211719,-0.223981976365922,-0.223276373782149,-0.37094067198959,-0.505718153290773,-0.312182503371646,-0.201075087785743,-0.302339700619005,-0.389724612051834,-0.29056453086068,-0.415849812008232,-0.619921698606178,-0.495881643088187,-0.491445986881906,-0.497330975550012,-0.484131828365184
"P21291",1.02850489362,0.885595866358609,0.710824184991904,0.299609599071047,0.0994479139679746,0.116135048486504,0.684410689366451,0.316507919880189,0.27081454865372,0.755669454265954,0.18951276335813,0.327609454714661,0.153055761283992,0.351259431440088,0.305496876423834,0.417064270569679,0.406989123965814,0.499195859266293,0.469242206811295,0.181000656370932,0.213900874441602,0.720590304499379,0.71975530333447,0.50359012398629,0.311620331579429,0.546465910154781,0.302610254777845,0.394568037750672,0.428940967223592,0.614450604219835,0.513455323888854,0.456218573420894,0.438254286324262,1.15431601560527,0.864771065084907,0.588299981873907,1.08811061014937,0.497779225245039,0.591404095902846,0.630805571700581,0.422346578245855,0.47025057806844,-1.2724401912654,-0.607936724794226,-0.910242157401941,1.16910605366493,0.529687840234357,0.499674367257638
"P21333",2.62516983144981,2.59574667712917,2.55499796339528,2.45524951060038,2.32368596550943,2.33359429938003,2.43470415612605,2.36894407531766,2.3941838440658,2.35037168072619,2.22125578384262,2.30718717729194,2.50966542270507,2.31559981340075,2.32916046932607,2.55764179408667,2.43291166369649,2.43817068099705,2.27785901450728,2.16966683923772,2.1438575030453,2.44024247222459,2.32142262030677,2.33724628806532,2.60096040623288,2.53964511514746,2.53546567825981,2.64729196727213,2.47897355539043,2.50005606683228,2.55416845316716,2.47183750629776,2.45471773831862,2.5852910594758,2.51413516155053,2.53766526519972,2.56538525772103,2.56337598231784,2.6041901584743,2.53284121815599,2.43056605153741,2.46606375156037,2.58942325323077,2.36340308394067,2.5337802222457,2.45681144848236,2.33930663591216,2.37204946004738
"P21359",-1.49423135379809,-1.73702286588829,-1.41951529601404,-1.77071180353122,-1.97296509015119,-1.93472078141391,-1.52116502242418,-1.62560992628407,-1.40199846711016,-1.46443099785202,-1.42805641633399,-1.54487675434583,-1.51177585724056,-1.68835048504917,-1.55501183010158,-1.46487518880236,-1.75883126766756,-1.61874776740461,-1.5966470787267,-1.4663794551628,-1.65107919440613,-1.56664285405688,-1.47100965608744,-1.58331255719129,-1.54355208093154,-1.50183157804989,-1.34759243316063,-1.30427614173091,-1.6452228434666,-1.37405699089581,-1.36194733222735,-1.51819665494416,-1.54996418005684,-1.6220561993498,-1.86291997433799,-1.37219394827504,-1.5669983551341,-1.41201195546664,-1.64698638280995,-1.29103659081727,-1.50472737228471,-1.37681749488773,-1.62815551269283,-1.97948447070674,-1.6428409386312,-1.86574952431428,-1.45781893529141,-1.62145221753928
"P21399",-1.06811380837985,-1.14395143010296,-1.08625506002825,-0.826421203895905,-0.911252111835785,-0.888581691219921,-1.11551718775814,-1.33964879720313,-1.26135966145444,-1.20891659937097,-1.28219196886058,-1.45224749980287,-1.10373119995985,-1.25225118879133,-1.25618528129589,-1.14140874403048,-1.23671690492461,-1.24881904400673,-0.474980792550679,-0.639164055508836,-0.533079910167542,-1.23537639111746,-1.16361293662684,-1.28353599219657,-1.05298015692291,-1.194922034673,-1.17594228565944,-1.02295394691787,-1.09632104068264,-0.955911565191077,-1.1838724007,-1.22609698707334,-1.2202754624955,-1.1634644805329,-1.38340051238731,-1.26687932748264,-0.621152408600044,-0.649072737312174,-0.628601374799651,-1.0761261767621,-1.44333546486059,-1.27067758824529,-0.788526522471013,-1.14312130312346,-1.02027105617652,-1.08985756215501,-1.17955461122993,-1.30236446924062
