"","1_1","1_2","1_3","2_1","2_2","2_3","3_1","3_2","3_3","4_1","4_2","4_3","5_1","5_2","5_3","6_1","6_2","6_3","7_1","7_2","7_3","8_1","8_2","8_3","9_1","9_2","9_3","10_1","10_2","10_3","11_1","11_2","11_3","12_1","12_2","12_3","13_1","13_2","13_3"
"Q00765",1.41817993570894,1.39603589648705,1.36253742691689,1.5892228808817,1.61297916771696,1.64612248825951,1.49097862310596,1.47558919492112,1.22703118822616,1.48884585884319,1.46637841377628,1.53679818482824,1.51348129819677,1.35645925641608,1.38567122393063,1.32760790117546,1.33630214538745,1.40987231695911,1.81366128893456,1.73266834889199,1.76809594439811,1.54916070541683,1.63848770291247,1.45444451724237,1.17691650860097,1.47620516256186,1.23463099635937,1.62553873195816,1.53788164796683,1.54075974501122,1.5100091890713,1.53459539048668,1.42011656022778,1.50598945940669,1.53405511595564,1.60819145141795,1.75785316825142,1.75073237485633,1.85880112047798
"Q00796",0.188832910272221,0.0808335135766925,-0.101567061974711,-0.160476790866123,-0.183546092684883,-0.0496611910915134,0.0387082819731574,0.047583231971399,0.0706771374023588,-0.093437831485917,0.049957349160774,0.114165691236692,-0.268045946912963,-0.448465008414491,-0.281629903598049,-0.36502038445256,-0.457278257487642,-0.222835033913562,-0.0419665946275311,0.00333683816912217,-0.0557847394205906,-0.147505127885092,-0.245638754851049,-0.265020203172323,0.104986359781361,0.0614655774278618,0.0388150239356777,0.149429202253867,0.208617804818561,-0.167337529988809,-0.263611387628177,-0.230560412635315,-0.202000969145097,-0.0956269181962833,-0.0184485812330304,0.0215365937100013,-0.695264254953221,-0.410799119925451,-0.725159226189582
"Q00839",1.29231114257402,1.33056223509771,1.26784315974839,1.37805563764443,1.34367271603741,1.33949635669559,1.27343350152634,1.33720442234635,1.31775882564617,1.32937713196222,1.38825624552664,1.26965946674087,1.36232174647418,1.35990926338442,1.28791639135143,1.37251855164321,1.36342366294476,1.28826903761079,1.32725384910522,1.28465482861167,1.27320172994813,1.49978089420966,1.35376964590743,1.44488774541124,1.34952368724378,1.34171768560416,1.25324121542305,1.08678178773761,1.0872101796005,1.08278461886453,1.25534366703363,1.21876460449483,1.18237017824017,1.23774821247974,1.19808343988227,1.22000282778241,1.21095584060282,1.21075219855193,1.25827072109364
"Q01081",-0.204050361511959,-0.143179014886678,-0.15154991048385,0.269827059550247,0.540952860453635,0.525149802430518,0.453446503483596,0.321215257770869,0.329056578496848,1.03532490029543,0.822554679734434,1.13920287068544,0.342933410936542,0.238651369432739,0.427701068777635,0.990708001212723,1.07213459451306,1.0523561669625,0.237608695691038,0.388343620687824,0.338006959288026,0.214217058469452,0.296883205757968,0.451180580546904,0.563451038606812,0.399868989862852,0.440302469038124,0.655820038654641,0.368641829483047,0.372025927543265,0.497939835984917,0.374393795989928,0.413800440980409,0.628964707728761,0.558901733533663,0.660414427065834,0.105255596424235,-0.0367759679709402,0.0911742377583044
"Q01082",0.158617590524133,0.16690607573032,0.189023805932925,0.219078005416572,0.266432757048283,0.28502120349363,0.158832808084215,0.194013972978967,0.234691025877379,0.176343919059679,0.214057614031891,0.207209845649298,0.236045137002257,0.229343875631739,0.232918593274976,0.233106846615623,0.24178725622705,0.295242942850975,0.213983850927349,0.24719158573084,0.196565183637181,0.297970855747001,0.343886368276089,0.301956916499633,0.195102507384441,0.135694283678736,0.114634873456311,0.226888446051473,0.231631403655216,0.221139904326773,0.298795333482235,0.314768587619579,0.331710447540449,0.222287192648464,0.224097724240147,0.235169457000197,0.0960824792797081,0.0741441213454487,0.10746340092762
"Q01085",-1.10184323116474,-1.09477872039553,-1.26646928059461,-1.30381242366097,-1.15115471479602,-1.04350718294575,-0.962768690705422,-0.988189760980564,-0.852056472431914,-0.821403376066581,-0.975041722572894,-1.04997774423454,-1.09882244247646,-1.02042261849047,-1.03708902263009,-1.05050313163382,-0.973084198627138,-1.04278220114921,-1.05483449706555,-0.966634447792733,-1.08297694389695,-1.03954190498536,-1.00619802507582,-0.911244095427405,-1.26994718738555,-1.41434752603003,-1.45914202480672,-0.895536024990571,-0.89696579416253,-0.840402555151229,-0.9558353341608,-0.940521753307419,-0.989638214309472,-1.08035055817349,-1.09963396041955,-0.996136909353801,-1.13185229013499,-1.24780188606355,-1.30335120960823
"Q01105",1.04770715921035,1.24262118818587,0.976717486817734,0.544565033791119,0.426660278435667,0.584066979818488,0.717848776607946,0.776337926681538,0.601164005422171,0.383129220915731,0.302739860439374,0.433015815007991,0.833850100186184,0.825247177861063,0.654930818930036,0.330418802844342,0.454090390417751,0.281433598865176,0.628066523996747,0.651094217672205,0.544997089878663,0.807685627986658,0.859801578646042,0.669861888366891,0.594267423987776,0.620058284696559,1.01408514882788,0.468541036706722,-0.0588408846637731,-0.601677574568089,0.408473060469272,0.36931517931618,0.310342489871312,0.690813693826128,0.163894441694099,0.288042735332015,2.27622546998539,2.11106971697539,2.22975319995135
"Q01130",-0.442939120426239,-0.0578164889411861,0.273302767723209,-0.291635212805562,-0.522600236550146,0.0082796502283804,-0.485621290915977,-0.323501394363125,-0.449787857534964,-0.440841653433381,-0.659154198097415,-0.458236294442361,-0.462337424314703,0.263460745932251,-0.0879580797509173,-0.842868117536196,-0.256932173268194,-0.129391241783895,-0.390258338825585,-0.350663226266017,-0.517960420992108,-0.0447489558772658,0.0979398963893097,-0.00154067476804262,-0.0927207221614856,0.177259679476668,-0.113391649096754,-0.341212472461512,0.0513874183113994,-0.572408845341356,-0.0388126577366734,0.125787357149888,-0.158284915035461,-0.0716903640088196,-0.0929015912843259,0.0240345048069692,0.0244228508502143,-0.174738594126013,-0.281701639635786
"Q01433",-0.576650942497094,-0.575737735618539,-0.610577843314548,-0.556502251314915,-0.550230557092323,-0.495989463837102,-0.55797583413534,-0.44370624233189,-0.474989909499337,-0.459197122911192,-0.297476372090291,-0.37294777655388,-0.752362214529376,-0.685504441873912,-0.869826883824888,-0.5661918755852,-0.718125912545026,-0.602911078008997,-0.304080903640158,-0.355029869309642,-0.246154684223638,-0.41614653830985,-0.529297408480015,-0.426899504685409,-0.638554800789741,-0.508923312085269,-0.550208903360655,-0.343286968712349,-0.363288156925071,-0.481074126941753,-0.621453091152208,-0.494996167059601,-0.513075005102578,-0.560380341976028,-0.538894082223716,-0.498074479679669,-0.97972393359812,-0.740088982182248,-1.06084503139392
"Q01469",0.802774309186959,0.867046761506192,0.902316448079666,0.476769967712605,0.471173681469069,0.564539198126309,0.74980351185334,0.866011440101951,0.976326309132068,0.537674657089005,0.496121931702641,0.516028688803721,0.705992044349976,0.741912769052395,0.7905201461874,0.532751559530837,0.564424490505698,0.590630958608975,0.464032025053426,0.521034684385699,0.392325094716884,0.318871528625123,0.421656865146023,0.394690436176706,0.904421747702825,0.888598018431554,0.792755965534185,-0.122338908511896,-0.0295637371828367,0.0568671138160237,0.22688790541039,0.352545365595186,0.287736567849735,0.440289349166929,0.580142188861424,0.509678435069001,0.617411236516142,1.17457834748997,1.10364686302199
"Q01484",-1.60335422665497,-1.78270138747259,-1.75290523531677,NA,-1.12919433359043,-1.09520792089203,-1.20063928028958,NA,NA,-0.655086852493387,-0.716324078687077,-0.958962262000107,-1.27346627683203,-1.54206549952134,-1.45804790075976,-1.14758504671439,-1.33794010185791,-1.15265776216481,-1.37700847525448,NA,-1.74875643535294,-1.27763502864878,-1.14350243594061,NA,-1.33715099812359,-1.3035534118813,-1.51146622371736,-0.611435006538247,-0.323752760066899,-0.54973074556527,-0.918858977397623,-0.866770344988279,NA,-1.13628372209652,-1.10726868819915,-1.26076672230801,-3.13953612100417,-2.78078285288303,-3.18739324908572
"Q01518",1.03844448603245,1.05405318863698,1.01784648870154,1.12276903703452,0.986349157862687,1.06683055339018,1.05623495726048,1.09754779291006,1.11171250622893,1.17363892802006,1.19905742597047,1.21208871971663,1.02962487649857,0.984837609621186,0.983872449394219,1.15174222361,1.09496070578124,1.09176604736507,1.04767034626321,1.02817658911658,1.13966443236837,1.35032599468435,1.31226408721108,1.21347185052556,1.08159531349028,1.17965821126441,1.12129129698714,1.03390424627488,1.05199861619678,1.01838225315753,1.14408098303142,1.14054145999344,1.05973783771072,1.22922010273977,1.09134773018102,1.19041478001152,0.792218244317306,0.933850549852315,0.810499070046922
"Q01581",0.163105689227529,0.362898084237612,0.0599510172107761,0.590882305906707,0.534918337380922,0.508255376417763,0.415562321213723,0.42374195529526,0.44797738634406,0.244587819432271,0.113557410395484,0.180447621962423,0.34489625193931,0.447628857222677,0.371749793724101,0.774049682367837,0.685761561916495,0.861141460370266,0.252849649592648,0.190654159562601,0.167942270694895,0.722618863134022,0.807919952409892,0.862325996285908,0.196949995361285,0.118125014270693,0.0831745202355511,0.780885438133545,0.66349020783927,0.647369552544381,0.397710229356194,0.588529738258541,0.555454877218004,0.553958215641091,0.563310507197373,0.514160790862594,0.0559591242303777,0.320213201127691,0.0464202017623693
"Q01650",2.10740638706266,1.95195726066133,2.03141016940872,1.96089967688948,1.90702203773311,1.80107218871559,1.87587754893722,1.75434385628651,1.82120821702272,2.21004290522174,2.08504265230103,2.12951462084277,1.91372330658013,1.86911486705314,1.84326604304816,2.0533223144387,2.12600878968185,2.07442460067918,1.8004595385912,1.68040736333363,1.68728365432682,1.99914787753335,1.99093623969118,1.96196460700668,1.93276311392352,1.96496529555305,2.04167077994716,1.79423428102279,1.94786997821354,1.98026853953099,2.07024026636964,1.96759906362775,2.01834121628033,1.60298196669724,1.67170943186096,1.61859636421493,1.7900854114761,1.95023642880667,2.16437499783423
"Q01780",-1.30055050554018,-1.3551750994565,-1.15778006923855,-1.10846222475225,-1.07834382869617,-1.10594459903364,-1.36414491771646,-1.34158680910338,-1.42385754550759,-1.42343395931253,-1.18379701381546,-1.39064501261765,-1.18718383763639,-1.24555087628025,-1.04977645250345,-1.17577668089535,-1.26820331690799,-1.17758580882056,-1.27283934718407,-1.41013201088984,-1.28320243469282,-1.20286714629219,-1.1935472412697,-1.09884324837962,-1.14414095657004,-1.40979629415847,-1.38792637879534,-1.29678378406546,-1.11493537409619,-0.949283190030063,-1.06647037097847,-1.13851448723366,-1.08365723170629,-1.3892945179016,-1.33583716701745,-1.29875978871748,-1.14823872021454,-1.2608601221171,-1.22075719735582
"Q01804",-2.52228683905256,-2.70331569448391,-2.58889287756662,-2.299062755839,-2.62017749792827,-2.76055713504733,-2.16539206503884,-2.52577939900003,-2.53635021301106,-2.00183720860798,-2.04266073359112,-2.2454289107984,-2.69660495130796,-2.66231677966508,-2.5820792584744,-2.25704039148182,-2.23227951311598,-2.3869590714157,-2.39007645080578,-2.23316201219431,-2.65700237482546,-2.28726902085001,-2.40061575335246,-2.39512909046689,-1.77553517267406,-1.80690699731641,-1.97116618685341,-2.1795905692118,-2.20045553014801,-2.1606569827956,-2.38603397046327,-2.49844544504874,-2.44708023532851,-2.49629354908107,-2.42773779620537,-2.38869695513852,-2.84229663184046,-2.88377442140167,-2.89750754065162
"Q01813",0.969659920097953,1.01327477893081,1.01248086427082,1.30845661592798,1.30646345999198,1.33212576039653,1.04774548116722,1.01908784312603,0.991745440848416,1.15608310936202,1.20625709614561,1.1667726767604,1.25656266109845,1.28596719098705,1.18153024865797,1.36709736825151,1.42189235328084,1.3779842649818,1.64315876840117,1.70019988172063,1.66919561903272,1.48768243527737,1.50784406757766,1.48845106163701,0.787757106842484,0.830820953910693,0.767121997861356,1.41576964998075,1.38620515048847,1.3535469987554,1.15969729108202,1.26552589141709,1.23463280210774,1.34335558612629,1.33349460144891,1.25899209911389,1.22770822965666,1.20891904825499,1.14921528679722
"Q01844",0.793235749367741,0.895003616193155,1.14255530840577,0.874875045805699,0.981735707741568,1.08930803147521,0.839453073208909,0.726732076138907,0.672356729846718,0.957304524110234,0.956156689546903,1.15802081911882,1.15744576589272,1.27800087799769,1.13268182142677,1.01161265134628,1.08483956509494,1.15717155455193,0.937360110265453,0.587058284254012,0.800123897721902,0.990916676611654,0.890041065827064,0.951624336917124,1.12717977198955,1.1022248659388,1.173947662572,1.00403990623324,1.18444520394121,0.999949057028638,0.980744254638704,1.03025145284602,1.06491381898176,1.09297690179806,0.853955213814151,1.01104267918286,0.423700123313328,0.735182315150047,0.312300998587763
"Q01968",-1.74031571049774,-1.72295278922064,-1.49379675637842,-1.65793133393088,-1.51987707333199,-1.52392824517542,-1.651570982311,-1.61296046103096,-1.50615003663029,-1.71716528955853,-1.77451320677541,-1.86545338582595,-1.62676281291707,-1.62188273744207,-1.8070817294722,-1.66421008469525,-1.53826024576192,-1.59500834855485,-1.42400802454342,-1.49077295360408,-1.55515513001484,-1.64692949303659,-1.90410697269485,-1.579965549674,-1.599928452979,-1.92736070326439,-1.81340632196535,-1.57103626563536,-1.38629009834277,-1.22703343359963,-1.69293736677936,-1.53396761100285,-1.51630700900642,-1.26502168315184,-1.47032555777934,-1.3986741296227,-1.42920196032272,-1.8614142664944,-1.75752561794172
"Q01970",-1.84786166273522,-1.81548954877297,-1.84555295508735,-1.79922744016731,-1.79687319757062,-1.87338336337757,-2.15269434831312,-2.07818245960172,-2.12726459860733,-1.81118911098171,-1.87510854870496,-2.01010478753944,-1.92876822347097,-1.84019881840056,-1.58289791812331,-2.00084247118972,-1.86361020690312,-1.86162064772167,-1.85505932043726,-1.90223949620155,-1.79438091182605,-2.14566435617289,-1.92029364305364,-1.95931374927904,-1.99007031052763,-1.83277090518356,-2.02261560833048,-2.08814452403479,-1.84513976902534,-1.96184380648081,-1.78429200825601,-2.0558507388031,-1.86573163131978,-2.11063964491234,-2.02283858531543,-1.9991529149424,-1.88433288764857,-1.73925328995862,-1.68572113926402
"Q02127",-0.514111208367268,-0.663292678608121,-0.769647243104206,-0.589280827572824,-0.438248312836031,-0.57670117617778,-0.672644841231389,-0.541620483451547,-0.678959885841006,-0.794988098663821,-0.823354118629856,-0.886455135617828,-0.633815341162805,-0.714402581154308,-0.839663127256072,-0.917118997041017,-0.935595785217278,-0.680095154872462,-0.928738033187288,-0.79840669520119,-0.927895065698033,-0.86478294778076,-0.792889971595789,-0.777588915151041,-0.950302693594922,-0.86786262808447,-0.883703461083693,-1.07736147122392,-0.708130156497513,-0.798304158503221,-0.643629891276117,-0.856822236522759,-0.746706509531453,-0.482171653406102,-0.614451136746857,-0.755501416377671,-0.889746900737042,-1.37352487350664,-1.47418119078889
"Q02218",-0.209562985166141,-0.208582624748683,-0.303150981661628,0.0346872773908505,-0.0491393565363063,-0.142084403177785,-0.0971138511855911,-0.0537958127576672,-0.0947142222019065,-0.0493423956285487,-0.0960775912909421,-0.065178220933484,-0.181812114747708,-0.232637804091018,-0.212681514923283,-0.0539724959110155,-0.032741481467819,-0.108281322825949,-0.11027418891432,-0.074163988886612,-0.116182194059082,-0.12907894124816,-0.173366423630883,-0.209394216980056,-0.31186486870691,-0.307485318138042,-0.358095356149003,-0.158601898665595,-0.0997564244269623,-0.219962722153874,-0.0545568707146741,-0.00890166907181563,-0.073857065219089,-0.0522978930258707,-0.0131631875027468,-0.0432569254539881,-0.195345760494504,-0.224924231179617,-0.280005352640119
"Q02241",-0.989438623271346,-0.627729388897764,-0.531920837600981,-0.332612975008059,-0.436896359679742,-0.526399286396675,-0.812653119150003,-0.508798854883707,-0.701535709621488,-0.657611708014886,-0.157813250855672,-0.328475305978157,-0.346904986688569,-0.259073934578872,-0.488917393632303,-0.219142738395427,-0.0189170232167434,-0.281841966475562,-0.58570321153917,-0.474867246733478,-0.745130815493256,-0.43539606868269,-0.311116583775194,-0.413245567088966,-0.716452558909202,-0.621617458408969,-0.675785808010474,-0.385752693255986,-0.365229322094426,-0.708067762810901,-0.347019235214221,0.0215828828285943,-0.364925285719859,-0.438632743293692,-0.426469267384189,-0.367159802654083,-0.707655281155329,-0.612997943173428,-0.849203805119296
"Q02338",-1.1904991976224,-1.25693783922646,-1.49041670030216,-0.989745369506949,-1.21919959527741,-1.23347491798197,NA,-1.11213341023884,-1.22227418443605,NA,NA,NA,-1.55274534994928,-1.41029011215149,-1.29571987630228,-1.29942634289788,-1.29409832498616,-1.34088077203675,-0.806615118361059,-0.959655114165589,-0.853870309364684,NA,-1.39173077108888,NA,-1.45726640539618,NA,NA,NA,-1.37624770447636,-1.27528774898749,-1.20421888788336,-1.36448376303121,-1.35330815087521,-1.26999342997604,-1.17907406765382,-1.33012373828229,NA,-1.62866354635464,-1.68861935873781
"Q02447",-0.805789551808932,-0.998653676079677,-0.79772574103249,-0.956050010735524,-0.621034713740869,-0.937506903893439,-0.48692639447988,-0.707081760601945,-0.934524832567462,-1.12675921336935,-0.524796473007449,-0.647413652877947,-0.541155756605509,-1.12938998133248,-0.529269798111308,-1.06992535568865,-1.51996005365175,-0.768053645363807,-0.937108936705485,-0.650607562203398,-0.794561399278987,-0.789026273643156,-0.780808642331436,-1.17675943561835,-1.21688630612641,-0.857010554544608,-1.18369588072317,-0.406643140760753,-0.709488660439344,-0.86638729397886,-0.567449733727901,-0.74378093773009,-0.784648069957537,-0.959382165167295,-0.851248386260167,-0.501957197112166,-0.301441532964937,-0.633759753254935,-0.510193478889683
"Q02543",0.921133640837119,0.671289309370275,0.907636885680385,1.17128667679043,1.13955715547219,1.21829848424279,1.10886050623598,1.12972870256965,1.0493007766853,1.21456240227696,1.08350621247806,1.20364004844243,1.04016164442404,0.939706706933767,0.978995562220462,1.20522005850525,1.13358749031247,1.06485818885523,0.913140483026341,0.859234127664658,0.774285985887623,1.11904051423596,1.3181709522955,1.10798971659392,0.983678273276049,0.900851481421705,0.934566344876447,0.990939715386816,1.0403575143633,1.00834632054572,1.11265116659828,1.16646229939582,1.14345589704678,1.01747224143194,1.01616754591226,1.00142030738313,-0.0927311767693474,0.219348255210377,-0.239668968329931
"Q02750",0.85600612003838,0.63816694330347,0.697441334013661,0.771858467471362,0.694670807121079,0.517067503314333,0.58789368345861,0.54793153361298,0.553294570365498,0.714417903437269,0.761711889499722,0.762418674791704,0.456410964877161,0.461922390885857,0.397401511724058,0.427187894744412,0.567180278904992,0.579880784231538,0.405190062042401,0.483271173041028,0.403558853813881,0.428791811969595,0.364339449673989,0.380440958831259,0.64688567933616,0.568439559781321,0.228121190780734,0.581248388218833,0.436067799677623,0.591989646625354,0.500529797909852,0.488770212106908,0.506794768911916,0.589588960739444,0.543998610588424,0.490656207155023,0.282398602232491,-0.236581650048551,0.15695522462234
"Q02790",0.73335271516712,0.686814373392937,0.827226287546417,0.924183000000244,0.859189768575949,0.902146717081703,0.754982890802509,0.80293232525666,0.831006243311632,0.732460964562462,0.83044841705126,0.796937123321377,0.803706008677424,0.793648966179793,0.794855936032412,0.773051549064742,0.754785506397459,0.769058290730652,0.791514591061201,0.864610920007283,0.909450132205702,0.672768281799159,0.772047164800334,0.850942412378956,0.484434926727881,0.389159358885178,0.37758733429004,0.814779650142424,0.823384697054939,0.825239512512261,0.835639997437164,0.863680429901753,0.880577962891042,0.818135614743013,0.82413179653622,0.872212380956062,0.287519191325853,0.294543105343517,0.361291208099783
"Q02809",-0.131070335546366,-0.154960067533091,-0.160243103899831,0.213403815816493,0.275541722840793,0.137552437753508,0.240562354212865,0.213305321696223,0.185293597428503,-0.0783475618503292,-0.0184974369467344,-0.00707693133751114,-0.11374443983542,-0.0580513659297166,0.0290752599610785,0.11873348356397,0.112099126325277,0.147140438814982,0.582458971298943,0.624131465930484,0.553333678445614,0.370556378619239,0.292200779532781,0.28863623980802,-0.23938915566985,-0.207549965228187,-0.249629349106797,0.605089984947411,0.400020603569817,0.391358173418376,0.0920178016042304,0.111220414540331,0.120587261385259,0.242289532711297,0.195874024628777,0.204219740651163,-0.362851693648741,-0.269464662857888,-0.220385673098174
"Q02818",0.245184887353485,0.224008307868703,0.170100823410687,0.158680528865041,0.191971645602353,0.120492453995533,0.168786069425657,0.120960830879546,-0.0262080362356653,-0.0557154574457382,-0.0794275724467632,-0.00248103234609581,0.391587851595314,0.406554024133701,0.399672077352882,0.297942703574271,0.296686530416451,0.311772964622944,0.0958053191093488,-0.0014471602815003,0.025805925135389,-0.0488826126252013,-0.0865667142193476,-0.0851407701212666,0.245327581831616,0.295100548293239,0.33884397683666,0.425352830986243,0.221867949293584,0.378466719656269,0.198789590496219,0.233873694702772,0.245084631031604,0.435781976381122,0.381186020051464,0.349003633053468,0.185883039415968,0.158249045523518,0.198456100511286
"Q02878",1.4864706736291,1.58291760261768,1.49008706208224,1.47577905317383,1.58042735215469,1.5564345534947,1.57563829616282,1.63991485667398,1.60531549047779,1.77248595388715,1.79726130772405,1.76167804961674,1.59986692542171,1.68369631889671,1.6299182791681,1.67174324661907,1.70025437244513,1.69231266033239,1.53068088230731,1.41056904119391,1.38811229392954,1.82294219743189,1.74396789146038,1.76332895677377,1.75415269120926,1.69297047453065,1.75169315172394,1.54363255698262,1.46060823810632,1.44009641390796,1.76113383167088,1.75230896608888,1.72621433416377,1.61916478480493,1.61827249718681,1.55337775329985,1.10493413925732,1.04213940682601,0.944228803369343
"Q02880",-1.97680142527206,-2.00667129902979,-2.1830578664012,-1.86285328883867,-1.87232954870943,-1.82409651054164,-1.73442805090809,-1.69933705025815,-1.64561747799213,-2.04774497411903,-2.02182390989595,-1.86817171129553,-2.19102826243075,-2.06262328960083,-2.03595023559515,-2.03042484682875,-1.90600140975552,-1.98568158388809,-1.95216132980257,-1.82401003682777,-2.02168810038489,-2.08949283972991,-1.86465144267227,-2.02136054392882,-1.89134020504386,-1.99054789778564,-1.91514790016687,-1.80796416531451,-1.78961358542503,-1.85143499835509,-1.90375720383376,-2.01358206500706,-1.8924222988696,-1.77246175365794,-1.75196492059994,-1.85415375434439,-2.48545304125179,-2.64749980767605,-2.55108267836405
"Q02978",-0.423303959269035,-0.377871083024753,-0.49300613582367,-0.00580005796599351,-0.132302439268565,-0.126043368964117,-0.0485587125273595,-0.0661656067677545,-0.158090662666465,-0.246358373768376,-0.306251014247966,-0.355952677021778,-0.415497658919026,-0.464448463599595,-0.410700404707978,-0.269279933255516,-0.331832744571921,-0.332621412869603,-0.0989001321684933,-0.152001811562381,-0.265528039615391,-0.25994627661838,-0.252121927000433,-0.368838077600529,-0.657677383959937,-0.794257295814434,-0.580480733683951,-0.0695752349080243,-0.0821017575457271,-0.158754532738033,-0.161981365181449,-0.239981499253855,-0.150924453802345,-0.212981348806369,-0.196316913008777,-0.172271380215347,-1.34845780996465,-1.22108425667814,-1.47463501155031
"Q03001",-2.58319591365419,-2.44953820748949,-2.63776057849321,-2.43932715316479,-2.48295605790229,-2.52259053494971,-2.56197214985964,-2.80470219304811,-2.63542733840958,-2.41120649589797,-1.97555961100221,-2.21897966505308,-2.44338241505177,-2.3863677557446,-2.23669089776053,-2.25777610081968,-2.58852041007712,-2.38848542802375,-2.49354909624836,-2.45349678158489,-2.68759962185711,-2.25694890022165,-2.16987260255589,-2.41062668617661,-2.57860482470483,-2.41008827742722,-2.58467667283365,-2.56519203136075,-2.40938770605395,-2.48037155002576,-2.27839430441047,-2.26111010534587,-2.23757117455202,-2.68179175160855,-2.75723731070413,-2.54744056114762,-1.95382750593913,-2.03536407789347,-1.89955680883089
"Q03135",0.826984787200641,1.03164626284133,1.15167807539878,0.725360041714169,1.13932987492288,1.17724368924456,0.937451800298047,0.955596122154773,0.815584589605952,0.826962666042947,0.997625049620671,0.971506018514443,0.906466923292576,1.01878066333136,1.11548711940162,0.97286397963966,1.31591867465108,1.31192823630266,0.873968828207249,1.04690864676195,1.04027753485235,0.943640159657889,1.20566138099528,1.12198452231348,0.695647192048913,0.630917182659054,0.695609411088847,1.20744745138258,1.04016183584451,1.34180765439381,1.17264139216776,1.16747718269018,0.982780007495086,1.13546772764085,1.07695537458154,1.19532117167822,0.781068955874633,0.931154736770931,0.952827485542395
"Q03154",-0.765022857564767,-1.06912419776625,-1.06995677045301,-0.789514055333658,-0.992803241683843,-0.986953329817158,-0.753352916786183,-1.02015320630556,-0.857362055790876,-0.437389853469191,-0.688138747499909,-1.20320525708298,-1.20295784353805,-0.977840572561401,-1.16497236424698,-1.18339583237378,-1.24190882018742,-1.14952827993466,-0.770846142804587,-0.55511631919662,-0.515105280757419,-1.21410319748862,-1.1153906829981,-1.00132050681351,-0.971047792280426,-1.42432704139133,-0.875726403044964,-0.842183414670901,-0.88271811741402,-1.14158108411072,-1.11365491087428,-1.18109621049437,-1.03473762164702,-0.832309097852515,-0.903972317290816,-0.591998044961083,-1.13994501709701,-1.37393365838051,-1.22954732792738
"Q03169",-0.833331537205075,-0.91248014613823,-0.971581404886844,-1.24718669094577,-1.43361391071872,-1.55034565562512,-1.04134875340605,-1.13656375532493,-1.11100584054075,-1.30250782012088,-1.40775313841229,-1.33909357155345,-1.64952797760555,-1.53216172847197,-1.40666449802099,-1.73915259451643,-1.74027656334584,-1.84280784479735,-1.46621266070114,-1.54890394436471,-1.45519315419073,-1.64053182348199,-1.79449315189612,-1.78344542602521,-0.988271741364582,-0.843920628567943,-1.12047637903594,-1.86694163677857,-1.77639583701055,-1.8681488849543,-1.45226437955998,-1.62433727412345,-1.51197390603752,-1.43710348222275,-1.44121275789978,-1.35305157611385,-1.75328878885023,-1.779042248685,-1.95027322584367
"Q03252",0.0684478786711936,0.190708600985109,0.0979817842243762,0.0109915674728777,0.0908907668039723,0.0585217847578141,0.0675658352425947,-0.0440422216796559,0.0748206254461018,0.0206786896580213,0.031217566633527,0.0564241453242414,0.0944869480292698,0.169815019289013,0.0826663066361272,0.0427057831364261,0.0939507083411775,0.0218660050100046,-0.034677723681065,0.0759811889570511,0.0703836491342282,0.10958789799105,0.143100354009978,0.0711512970192896,0.00139788720297437,0.100222800327893,-0.0193472887801733,-0.0548381874437393,-0.077471403378297,-0.0335676047081338,0.05977113592822,0.0629450594785588,0.0764810115794217,0.105187974770231,0.125861227120319,0.0794095684759241,0.358960953843843,0.220943510319989,0.278013671113249
"Q03393",-2.13232238010051,-1.65192077991225,-1.80438110807879,-1.74480288883877,-1.39205123170039,-1.86972431420792,-1.90177776225801,-1.59202925855056,-1.75417886712441,-1.52344618285037,-1.53277743369328,-1.47942137693917,-1.70436080548289,-1.76961313713867,-1.89289649378233,-1.68270671002765,-1.78953681055284,-1.18583819136154,-1.37085327251583,-1.61495926518456,-1.69033367873882,-1.84880281680364,-1.79601039906711,-1.80849918516173,-1.74062945893395,-1.78365115159982,-1.69939505070936,-1.74540368842511,-1.896487952495,-1.49976933505892,-1.42930727608305,-1.99202776423977,-1.18616753038288,-1.60194848216209,-1.5811548000451,-1.6625589120507,-1.75810601879218,-1.86888270091785,-1.76911542415276
"Q03426",-0.860512879468047,-0.824682897070652,-0.700455868304326,-0.238650449542976,-0.432955015998262,-0.192556436354446,-0.314782697347281,-0.17384535808122,-0.308330809672134,-0.75207844342061,-0.767446544302892,-0.906232113957428,-0.850971881492614,-0.750302827917312,-0.733690650529526,-0.355459695425417,-0.472535946094649,-0.374380083434766,-0.0969207471259869,-0.250220573092876,-0.136914559082108,-0.0796493677755547,-0.404823558159331,-0.232494586819166,-0.853115992893177,-0.776805009550705,-0.939752225361891,-0.234516281482287,-0.238876779985948,-0.0987555488792479,-0.593393661773533,-0.598892489736322,-0.659286046666376,-0.189100415336018,-0.220215635753373,-0.145675489866809,-1.82689260080172,-1.52945792432652,-2.21307300976045
